Report_time,GHID,Reportid,F00,F01,F02,F03,F04,F05,F06
2020090615,shgb,dsf,290.84,284.99,284.69,286.25,286.74,286.14,285.67
2020090615,shgb,lwo,0.00,290.24,288.84,285.61,281.62,277.89,276.46
2020090615,shgb,psf,1004.76,1004.22,1004.40,1004.64,1004.35,1004.75,1004.83
2020090615,shgb,rh,51.21,31.17,32.65,42.52,50.90,55.85,57.24
2020090615,shgb,slp,1005.03,1004.39,1004.57,1004.85,1004.56,1004.96,1005.02
2020090615,shgb,swi,9999.9,496.57,272.89,51.48,0.00,0.00,0.00
2020090615,shgb,tsf,301.69,303.63,302.49,299.80,297.37,295.23,294.33
2020090615,shgb,vpd,1.92,3.04,2.78,2.03,1.50,1.19,1.09
2020090615,tarib,dsf,288.63,286.42,284.86,285.73,286.29,286.73,287.55
2020090615,tarib,lwo,0.00,292.27,293.86,290.52,285.24,281.45,280.73
2020090615,tarib,psf,992.80,992.77,993.06,993.30,993.16,993.69,993.66
2020090615,tarib,rh,43.20,34.13,32.54,41.20,51.89,58.67,64.78
2020090615,tarib,slp,1004.15,1004.00,1004.30,1004.67,1004.56,1005.10,1005.11
2020090615,tarib,swi,9999.9,488.80,267.52,48.97,0.00,0.00,0.00
2020090615,tarib,tsf,302.14,303.68,302.73,299.75,296.58,295.06,294.34
2020090615,tarib,vpd,2.30,2.92,2.83,2.07,1.40,1.10,0.90
2020090615,xshb,dsf,289.38,287.39,285.49,285.85,285.85,284.72,282.33
2020090615,xshb,lwo,0.00,289.83,289.87,286.22,281.59,279.24,278.49
2020090615,xshb,psf,948.92,949.03,949.36,949.32,949.10,949.52,949.64
2020090615,xshb,rh,53.07,47.31,44.89,52.92,60.64,59.14,52.24
2020090615,xshb,slp,1004.27,1004.49,1004.93,1005.19,1004.98,1005.25,1005.35
2020090615,xshb,swi,9999.9,495.63,271.34,48.96,0.00,0.00,0.00
2020090615,xshb,tsf,299.52,299.27,298.07,295.78,293.60,292.80,292.23
2020090615,xshb,vpd,1.63,1.81,1.76,1.31,0.96,0.95,1.07
2020090616,shgb,dsf,289.94,284.76,286.59,286.59,285.28,284.12,284.58
2020090616,shgb,lwo,0.00,288.21,284.42,279.29,278.38,277.45,275.93
2020090616,shgb,psf,1004.87,1004.47,1004.53,1005.01,1004.63,1005.13,1005.14
2020090616,shgb,rh,49.00,33.61,44.00,53.09,53.28,52.23,55.43
2020090616,shgb,slp,1005.15,1004.66,1004.72,1005.22,1004.84,1005.33,1005.35
2020090616,shgb,swi,9999.9,272.88,51.37,0.00,0.00,0.00,0.00
2020090616,shgb,tsf,301.46,302.08,299.61,296.53,295.07,294.15,293.69
2020090616,shgb,vpd,1.99,2.68,1.96,1.36,1.24,1.20,1.09
2020090616,tarib,dsf,287.93,286.67,287.59,287.87,289.19,288.25,285.92
2020090616,tarib,lwo,0.00,290.83,288.80,282.55,281.42,282.42,282.14
2020090616,tarib,psf,993.04,993.19,993.44,993.73,993.54,993.84,993.84
2020090616,tarib,rh,42.64,39.58,48.10,59.25,70.33,67.71,58.34
2020090616,tarib,slp,1004.41,1004.51,1004.79,1005.16,1004.99,1005.28,1005.21
2020090616,tarib,swi,9999.9,267.95,48.58,0.00,0.00,0.00,0.00
2020090616,tarib,tsf,301.59,301.46,299.22,296.11,294.73,294.36,294.29
2020090616,tarib,vpd,2.25,2.35,1.77,1.16,0.77,0.82,1.06
2020090616,xshb,dsf,288.67,287.04,286.82,285.57,284.72,283.87,276.72
2020090616,xshb,lwo,0.00,287.72,284.95,279.68,278.33,278.26,278.38
2020090616,xshb,psf,949.13,949.27,949.44,949.58,949.40,949.80,949.93
2020090616,xshb,rh,52.66,51.79,57.94,60.70,59.99,59.19,37.18
2020090616,xshb,slp,1004.61,1004.98,1005.32,1005.45,1005.14,1005.60,1005.59
2020090616,xshb,swi,9999.9,271.38,48.85,0.00,0.00,0.00,0.00
2020090616,xshb,tsf,298.88,297.41,295.35,293.29,292.58,291.89,291.46
2020090616,xshb,vpd,1.58,1.48,1.14,0.94,0.91,0.89,1.34
2020090617,shgb,dsf,289.04,286.38,285.25,284.23,285.07,285.45,283.83
2020090617,shgb,lwo,0.00,284.62,264.69,274.05,277.62,278.06,276.17
2020090617,shgb,psf,1004.97,1004.58,1004.69,1005.26,1004.87,1005.38,1005.54
2020090617,shgb,rh,47.30,45.41,50.65,52.17,57.19,59.24,54.11
2020090617,shgb,slp,1005.25,1004.79,1004.88,1005.46,1005.07,1005.62,1005.77
2020090617,shgb,swi,9999.9,52.14,0.00,0.00,0.00,0.00,0.00
2020090617,shgb,tsf,301.07,298.85,295.85,294.28,293.74,293.57,293.29
2020090617,shgb,vpd,2.01,1.82,1.38,1.21,1.05,0.99,1.10
2020090617,tarib,dsf,287.23,286.85,287.87,288.52,287.42,285.85,283.48
2020090617,tarib,lwo,0.00,288.10,256.70,277.77,280.50,282.09,280.86
2020090617,tarib,psf,993.27,993.45,993.73,993.98,993.57,993.98,994.17
2020090617,tarib,rh,43.51,49.72,62.47,67.69,65.32,58.53,50.72
2020090617,tarib,slp,1004.68,1004.88,1005.20,1005.45,1005.00,1005.40,1005.53
2020090617,tarib,swi,9999.9,48.89,0.00,0.00,0.00,0.00,0.00
2020090617,tarib,tsf,300.49,297.87,295.25,294.65,294.07,294.16,293.93
2020090617,tarib,vpd,2.08,1.59,1.01,0.84,0.87,1.04,1.22
2020090617,xshb,dsf,287.94,286.80,285.04,283.11,284.07,280.89,274.48
2020090617,xshb,lwo,0.00,284.62,271.73,259.64,276.61,277.88,276.97
2020090617,xshb,psf,949.34,949.31,949.49,949.80,949.58,950.03,950.24
2020090617,xshb,rh,52.60,61.16,61.00,55.26,61.32,50.49,33.00
2020090617,xshb,slp,1004.97,1005.34,1005.41,1005.62,1005.44,1005.76,1005.91
2020090617,xshb,swi,9999.9,48.78,0.00,0.00,0.00,0.00,0.00
2020090617,xshb,tsf,298.13,294.46,292.65,292.17,291.55,291.21,290.83
2020090617,xshb,vpd,1.52,1.00,0.89,1.00,0.83,1.04,1.37
2020090618,shgb,dsf,286.38,285.25,284.23,285.07,285.45,283.83,282.99
2020090618,shgb,lwo,284.62,264.69,274.05,277.62,278.06,276.17,275.42
2020090618,shgb,psf,1004.58,1004.69,1005.26,1004.87,1005.38,1005.54,1005.75
2020090618,shgb,rh,45.41,50.65,52.17,57.19,59.24,54.11,52.66
2020090618,shgb,slp,1004.79,1004.88,1005.46,1005.07,1005.62,1005.77,1005.94
2020090618,shgb,swi,52.1,0.00,0.00,0.00,0.00,0.00,0.00
2020090618,shgb,tsf,298.85,295.85,294.28,293.74,293.57,293.29,292.84
2020090618,shgb,vpd,1.82,1.38,1.21,1.05,0.99,1.10,1.10
2020090618,tarib,dsf,286.85,287.87,288.52,287.42,285.85,283.48,282.51
2020090618,tarib,lwo,288.10,256.70,277.77,280.50,282.09,280.86,279.49
2020090618,tarib,psf,993.45,993.73,993.98,993.57,993.98,994.17,994.44
2020090618,tarib,rh,49.72,62.47,67.69,65.32,58.53,50.72,48.85
2020090618,tarib,slp,1004.88,1005.20,1005.45,1005.00,1005.40,1005.53,1005.82
2020090618,tarib,swi,48.9,0.00,0.00,0.00,0.00,0.00,0.00
2020090618,tarib,tsf,297.87,295.25,294.65,294.07,294.16,293.93,293.49
2020090618,tarib,vpd,1.59,1.01,0.84,0.87,1.04,1.22,1.24
2020090618,xshb,dsf,286.80,285.04,283.11,284.07,280.89,274.48,271.91
2020090618,xshb,lwo,284.62,271.73,259.64,276.61,277.88,276.97,275.78
2020090618,xshb,psf,949.31,949.49,949.80,949.58,950.03,950.24,950.33
2020090618,xshb,rh,61.16,61.00,55.26,61.32,50.49,33.00,27.83
2020090618,xshb,slp,1005.34,1005.41,1005.62,1005.44,1005.76,1005.91,1005.94
2020090618,xshb,swi,48.8,0.00,0.00,0.00,0.00,0.00,0.00
2020090618,xshb,tsf,294.46,292.65,292.17,291.55,291.21,290.83,290.57
2020090618,xshb,vpd,1.00,0.89,1.00,0.83,1.04,1.37,1.45
2020090619,shgb,dsf,287.89,283.92,283.36,282.86,283.11,283.36,283.70
2020090619,shgb,lwo,0.00,278.74,276.30,274.98,274.91,275.70,276.07
2020090619,shgb,psf,1005.30,1005.18,1005.30,1005.99,1005.71,1005.43,1005.34
2020090619,shgb,rh,49.46,48.88,50.29,49.85,51.69,53.24,55.03
2020090619,shgb,slp,1005.56,1005.39,1005.52,1006.21,1005.91,1005.62,1005.52
2020090619,shgb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020090619,shgb,tsf,299.08,295.01,293.95,293.54,293.23,293.04,292.88
2020090619,shgb,vpd,1.71,1.36,1.24,1.22,1.15,1.10,1.05
2020090619,tarib,dsf,287.14,287.97,286.97,285.70,285.15,283.88,282.48
2020090619,tarib,lwo,0.00,280.59,281.12,280.50,279.94,279.97,280.16
2020090619,tarib,psf,993.96,994.02,993.88,994.74,994.49,994.21,994.04
2020090619,tarib,rh,50.25,66.21,62.91,59.25,55.88,51.27,46.44
2020090619,tarib,slp,1005.47,1005.52,1005.35,1006.17,1005.91,1005.60,1005.41
2020090619,tarib,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020090619,tarib,tsf,298.01,294.43,294.19,293.82,294.17,294.19,294.25
2020090619,tarib,vpd,1.58,0.86,0.94,1.00,1.11,1.23,1.36
2020090619,xshb,dsf,284.75,284.29,283.74,278.46,275.08,279.24,277.17
2020090619,xshb,lwo,0.00,278.27,277.08,276.66,275.34,275.11,275.33
2020090619,xshb,psf,949.98,949.79,949.88,950.58,950.38,950.16,950.00
2020090619,xshb,rh,48.88,60.18,60.37,43.19,34.76,47.54,41.48
2020090619,xshb,slp,1006.04,1005.64,1005.81,1006.41,1006.10,1005.97,1005.74
2020090619,xshb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020090619,xshb,tsf,295.89,292.07,291.44,291.02,290.68,290.37,290.24
2020090619,xshb,vpd,1.43,0.88,0.84,1.18,1.32,1.04,1.15
2020090620,shgb,dsf,283.92,283.36,282.86,283.11,283.36,283.70,282.95
2020090620,shgb,lwo,278.74,276.30,274.98,274.91,275.70,276.07,275.06
2020090620,shgb,psf,1005.18,1005.30,1005.99,1005.71,1005.43,1005.34,1005.81
2020090620,shgb,rh,48.88,50.29,49.85,51.69,53.24,55.03,52.89
2020090620,shgb,slp,1005.39,1005.52,1006.21,1005.91,1005.62,1005.52,1006.02
2020090620,shgb,swi,0.0,0.00,0.00,0.00,0.00,0.00,0.00
2020090620,shgb,tsf,295.01,293.95,293.54,293.23,293.04,292.88,292.70
2020090620,shgb,vpd,1.36,1.24,1.22,1.15,1.10,1.05,1.08
2020090620,tarib,dsf,287.97,286.97,285.70,285.15,283.88,282.48,280.75
2020090620,tarib,lwo,280.59,281.12,280.50,279.94,279.97,280.16,279.28
2020090620,tarib,psf,994.02,993.88,994.74,994.49,994.21,994.04,994.43
2020090620,tarib,rh,66.21,62.91,59.25,55.88,51.27,46.44,42.11
2020090620,tarib,slp,1005.52,1005.35,1006.17,1005.91,1005.60,1005.41,1005.83
2020090620,tarib,swi,0.0,0.00,0.00,0.00,0.00,0.00,0.00
2020090620,tarib,tsf,294.43,294.19,293.82,294.17,294.19,294.25,293.93
2020090620,tarib,vpd,0.86,0.94,1.00,1.11,1.23,1.36,1.44
2020090620,xshb,dsf,284.29,283.74,278.46,275.08,279.24,277.17,274.91
2020090620,xshb,lwo,278.27,277.08,276.66,275.34,275.11,275.33,274.90
2020090620,xshb,psf,949.79,949.88,950.58,950.38,950.16,950.00,950.35
2020090620,xshb,rh,60.18,60.37,43.19,34.76,47.54,41.48,35.75
2020090620,xshb,slp,1005.64,1005.81,1006.41,1006.10,1005.97,1005.74,1006.12
2020090620,xshb,swi,0.0,0.00,0.00,0.00,0.00,0.00,0.00
2020090620,xshb,tsf,292.07,291.44,291.02,290.68,290.37,290.24,290.05
2020090620,xshb,vpd,0.88,0.84,1.18,1.32,1.04,1.15,1.25
2020090621,shgb,dsf,288.26,285.26,285.39,284.11,283.26,282.77,282.56
2020090621,shgb,lwo,0.00,276.13,274.22,272.60,272.18,272.32,272.92
2020090621,shgb,psf,1005.81,1005.98,1005.80,1006.28,1005.82,1005.46,1005.31
2020090621,shgb,rh,53.83,54.67,58.04,54.61,52.35,51.24,51.55
2020090621,shgb,slp,1006.07,1006.18,1006.03,1006.45,1006.00,1005.65,1005.52
2020090621,shgb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020090621,shgb,tsf,298.08,294.64,293.82,293.43,293.19,293.00,292.68
2020090621,shgb,vpd,1.47,1.18,1.03,1.09,1.13,1.14,1.11
2020090621,tarib,dsf,285.83,285.57,283.66,282.93,281.94,280.77,279.79
2020090621,tarib,lwo,0.00,278.46,277.84,276.52,275.28,275.07,276.66
2020090621,tarib,psf,994.39,994.96,994.32,995.01,994.52,994.09,993.85
2020090621,tarib,rh,49.93,56.79,49.31,48.57,45.04,41.25,38.72
2020090621,tarib,slp,1005.96,1006.46,1005.77,1006.42,1005.89,1005.47,1005.26
2020090621,tarib,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020090621,tarib,tsf,296.70,294.35,294.57,294.02,294.16,294.28,294.21
2020090621,tarib,vpd,1.47,1.10,1.31,1.28,1.38,1.49,1.55
2020090621,xshb,dsf,282.28,281.53,281.10,279.51,277.86,278.16,277.68
2020090621,xshb,lwo,0.00,275.53,273.59,273.57,272.27,271.71,273.49
2020090621,xshb,psf,950.42,950.69,950.40,950.83,950.49,950.05,949.80
2020090621,xshb,rh,43.60,51.30,50.80,46.09,41.98,43.24,41.97
2020090621,xshb,slp,1006.65,1006.54,1006.28,1006.61,1006.31,1005.83,1005.56
2020090621,xshb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020090621,xshb,tsf,295.05,291.65,291.34,291.15,290.81,290.67,290.62
2020090621,xshb,vpd,1.50,1.05,1.04,1.13,1.19,1.15,1.17
2020090622,shgb,dsf,287.34,284.55,284.13,282.55,281.84,281.50,281.48
2020090622,shgb,lwo,0.00,276.21,273.71,273.13,271.95,271.38,271.98
2020090622,shgb,psf,1005.95,1006.13,1005.54,1006.03,1005.86,1005.74,1005.76
2020090622,shgb,rh,51.48,51.11,52.67,49.13,47.40,47.29,47.83
2020090622,shgb,slp,1006.23,1006.29,1005.76,1006.22,1006.05,1005.91,1005.96
2020090622,shgb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020090622,shgb,tsf,297.84,294.96,294.03,293.44,293.24,292.91,292.71
2020090622,shgb,vpd,1.53,1.29,1.18,1.23,1.25,1.23,1.20
2020090622,tarib,dsf,283.97,283.82,281.89,281.07,280.54,279.86,279.15
2020090622,tarib,lwo,0.00,277.61,276.19,276.36,274.66,274.96,274.64
2020090622,tarib,psf,994.41,994.99,994.19,994.74,994.50,994.40,994.42
2020090622,tarib,rh,44.34,51.32,44.37,41.89,40.15,38.86,38.43
2020090622,tarib,slp,1005.98,1006.50,1005.61,1006.12,1005.92,1005.82,1005.80
2020090622,tarib,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020090622,tarib,tsf,296.62,294.09,294.34,294.37,294.46,294.23,293.63
2020090622,tarib,vpd,1.63,1.22,1.42,1.48,1.53,1.55,1.50
2020090622,xshb,dsf,280.80,279.91,279.15,278.53,278.60,278.48,278.29
2020090622,xshb,lwo,0.00,274.97,273.30,273.86,272.80,271.72,272.36
2020090622,xshb,psf,950.43,950.72,950.15,950.56,950.39,950.28,950.27
2020090622,xshb,rh,39.71,45.64,44.29,42.74,43.18,43.51,43.62
2020090622,xshb,slp,1006.68,1006.55,1005.96,1006.35,1006.21,1006.12,1006.14
2020090622,xshb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020090622,xshb,tsf,294.92,291.74,291.38,291.26,291.17,290.92,290.68
2020090622,xshb,vpd,1.59,1.18,1.18,1.20,1.19,1.16,1.14
2020090623,shgb,dsf,286.38,283.92,282.62,281.50,280.89,281.06,281.30
2020090623,shgb,lwo,0.00,274.53,272.94,273.06,270.58,270.06,269.37
2020090623,shgb,psf,1006.18,1006.17,1005.34,1005.65,1005.84,1006.31,1006.69
2020090623,shgb,rh,49.10,49.54,48.10,46.09,44.66,46.28,48.63
2020090623,shgb,slp,1006.45,1006.33,1005.53,1005.84,1006.02,1006.49,1006.89
2020090623,shgb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020090623,shgb,tsf,297.58,294.78,293.85,293.32,293.16,292.76,292.25
2020090623,shgb,vpd,1.58,1.32,1.28,1.29,1.31,1.24,1.15
2020090623,tarib,dsf,282.10,281.97,280.21,279.28,278.93,278.97,279.12
2020090623,tarib,lwo,0.00,276.56,275.39,275.17,272.49,271.73,270.90
2020090623,tarib,psf,994.43,994.94,993.99,994.32,994.57,994.96,995.34
2020090623,tarib,rh,38.86,44.09,40.89,38.77,38.77,39.38,40.60
2020090623,tarib,slp,1005.99,1006.40,1005.44,1005.73,1005.98,1006.39,1006.79
2020090623,tarib,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020090623,tarib,tsf,296.70,294.53,293.81,293.63,293.25,293.03,292.72
2020090623,tarib,vpd,1.80,1.44,1.46,1.49,1.46,1.42,1.37
2020090623,xshb,dsf,279.31,278.89,278.49,278.58,278.87,278.80,278.68
2020090623,xshb,lwo,0.00,274.35,273.09,273.96,271.12,270.02,269.48
2020090623,xshb,psf,950.43,950.63,949.78,950.16,950.38,950.69,950.99
2020090623,xshb,rh,35.93,42.12,41.95,43.16,44.91,45.20,45.15
2020090623,xshb,slp,1006.69,1006.36,1005.59,1005.99,1006.28,1006.62,1006.93
2020090623,xshb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020090623,xshb,tsf,294.88,291.88,291.51,291.16,290.86,290.68,290.56
2020090623,xshb,vpd,1.69,1.27,1.24,1.19,1.13,1.11,1.10
2020090700,shgb,dsf,285.76,283.06,282.24,281.59,280.91,280.97,280.84
2020090700,shgb,lwo,0.00,273.19,272.05,271.86,268.93,268.69,268.83
2020090700,shgb,psf,1006.00,1006.15,1005.56,1006.04,1006.47,1007.16,1007.44
2020090700,shgb,rh,48.15,46.79,47.23,47.05,45.26,46.44,46.77
2020090700,shgb,slp,1006.27,1006.32,1005.75,1006.25,1006.67,1007.34,1007.62
2020090700,shgb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020090700,shgb,tsf,297.22,294.76,293.72,293.08,292.96,292.62,292.36
2020090700,shgb,vpd,1.57,1.39,1.29,1.25,1.28,1.23,1.20
2020090700,tarib,dsf,281.32,281.61,280.15,279.28,279.12,279.28,279.29
2020090700,tarib,lwo,0.00,275.37,274.63,274.35,271.25,270.16,270.40
2020090700,tarib,psf,994.22,995.04,994.14,994.67,995.20,995.76,996.13
2020090700,tarib,rh,37.50,44.03,40.04,38.93,39.26,39.88,40.55
2020090700,tarib,slp,1005.78,1006.54,1005.57,1006.11,1006.63,1007.20,1007.57
2020090700,tarib,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020090700,tarib,tsf,296.42,294.15,294.07,293.56,293.25,293.18,292.92
2020090700,tarib,vpd,1.81,1.41,1.50,1.48,1.45,1.42,1.39
2020090700,xshb,dsf,279.40,279.32,278.69,278.74,278.97,278.79,278.75
2020090700,xshb,lwo,0.00,273.11,271.93,272.36,269.55,268.55,268.40
2020090700,xshb,psf,950.16,950.62,949.95,950.45,950.92,951.48,951.74
2020090700,xshb,rh,37.38,44.63,43.48,44.34,45.67,45.45,45.68
2020090700,xshb,slp,1006.51,1006.48,1005.80,1006.34,1006.87,1007.44,1007.75
2020090700,xshb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020090700,xshb,tsf,294.34,291.44,291.17,290.92,290.70,290.58,290.46
2020090700,xshb,vpd,1.59,1.18,1.18,1.15,1.10,1.10,1.09
2020090701,shgb,dsf,285.13,282.36,281.61,281.24,280.69,280.72,281.09
2020090701,shgb,lwo,0.00,272.41,271.22,270.81,268.02,267.99,270.88
2020090701,shgb,psf,1005.85,1006.23,1005.66,1006.46,1007.08,1007.88,1008.19
2020090701,shgb,rh,47.40,45.88,45.84,46.19,45.04,46.02,37.10
2020090701,shgb,slp,1006.12,1006.43,1005.85,1006.67,1007.27,1008.04,1008.37
2020090701,shgb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,173.62
2020090701,shgb,tsf,296.80,294.32,293.52,292.99,292.80,292.49,296.34
2020090701,shgb,vpd,1.55,1.38,1.31,1.26,1.27,1.23,1.81
2020090701,tarib,dsf,280.57,280.96,279.90,279.27,279.32,279.48,280.27
2020090701,tarib,lwo,0.00,274.72,273.53,272.89,270.22,269.41,272.29
2020090701,tarib,psf,994.00,994.98,994.33,995.08,995.78,996.50,996.90
2020090701,tarib,rh,36.42,41.84,40.39,39.49,40.18,40.94,34.41
2020090701,tarib,slp,1005.59,1006.50,1005.75,1006.53,1007.22,1007.94,1008.36
2020090701,tarib,swi,9999.9,0.00,0.00,0.00,0.00,0.00,178.59
2020090701,tarib,tsf,296.06,294.26,293.66,293.33,293.11,292.98,296.65
2020090701,tarib,vpd,1.80,1.47,1.46,1.45,1.41,1.38,1.92
2020090701,xshb,dsf,279.49,279.58,279.00,279.10,279.31,279.06,279.36
2020090701,xshb,lwo,0.00,271.35,271.23,271.00,268.12,267.40,269.95
2020090701,xshb,psf,949.90,950.55,950.10,950.82,951.43,952.16,952.44
2020090701,xshb,rh,38.88,46.20,45.13,46.07,47.21,46.57,38.77
2020090701,xshb,slp,1006.33,1006.46,1005.98,1006.77,1007.45,1008.18,1008.44
2020090701,xshb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,182.93
2020090701,xshb,tsf,293.81,291.19,290.93,290.71,290.55,290.50,293.71
2020090701,xshb,vpd,1.51,1.13,1.13,1.10,1.06,1.07,1.50
2020090702,shgb,dsf,283.56,281.89,281.82,282.16,282.03,282.52,285.37
2020090702,shgb,lwo,0.00,269.26,268.87,267.46,269.10,271.41,276.48
2020090702,shgb,psf,1006.46,1007.02,1006.87,1007.51,1007.52,1008.00,1008.16
2020090702,shgb,rh,43.01,43.77,45.40,47.40,48.36,39.37,37.29
2020090702,shgb,slp,1006.71,1007.22,1007.05,1007.74,1007.72,1008.20,1008.38
2020090702,shgb,swi,9999.9,0.00,0.00,0.00,0.00,174.51,395.10
2020090702,shgb,tsf,296.67,294.56,293.89,293.58,293.12,296.96,301.01
2020090702,shgb,vpd,1.67,1.45,1.35,1.28,1.22,1.81,2.38
2020090702,tarib,dsf,280.56,281.80,280.64,280.36,280.92,282.10,284.02
2020090702,tarib,lwo,0.00,265.82,270.43,270.26,270.50,273.19,278.77
2020090702,tarib,psf,994.84,995.83,995.57,996.23,996.31,996.74,996.88
2020090702,tarib,rh,36.73,44.01,42.49,41.97,43.21,38.12,34.91
2020090702,tarib,slp,1006.44,1007.38,1006.95,1007.67,1007.80,1008.22,1008.31
2020090702,tarib,swi,9999.9,0.00,0.00,0.00,0.00,178.83,401.63
2020090702,tarib,tsf,295.92,294.37,293.66,293.56,293.71,297.01,300.61
2020090702,tarib,vpd,1.77,1.43,1.40,1.41,1.39,1.85,2.41
2020090702,xshb,dsf,279.82,280.33,279.78,279.63,279.48,280.18,282.19
2020090702,xshb,lwo,0.00,265.77,264.43,265.66,267.19,270.42,276.47
2020090702,xshb,psf,950.52,951.31,951.32,951.90,951.92,952.37,952.54
2020090702,xshb,rh,38.51,47.50,46.79,47.03,46.92,39.95,37.07
2020090702,xshb,slp,1006.89,1007.28,1007.28,1007.93,1007.98,1008.43,1008.46
2020090702,xshb,swi,9999.9,0.00,0.00,0.00,0.00,184.39,409.86
2020090702,xshb,tsf,294.33,291.57,291.20,290.97,290.84,294.15,297.57
2020090702,xshb,vpd,1.57,1.13,1.11,1.09,1.09,1.51,1.95
2020090703,shgb,dsf,283.62,282.50,282.14,282.66,282.97,284.06,286.58
2020090703,shgb,lwo,0.00,271.88,269.83,269.33,270.44,275.59,280.20
2020090703,shgb,psf,1006.84,1007.49,1007.31,1008.15,1008.11,1008.31,1008.20
2020090703,shgb,rh,43.89,45.80,45.67,48.40,40.48,34.33,33.69
2020090703,shgb,slp,1007.09,1007.69,1007.48,1008.39,1008.30,1008.50,1008.40
2020090703,shgb,swi,9999.9,0.00,0.00,0.00,174.02,395.60,597.66
2020090703,shgb,tsf,296.41,294.50,294.14,293.79,297.00,300.94,304.09
2020090703,shgb,vpd,1.62,1.39,1.37,1.27,1.78,2.48,3.00
2020090703,tarib,dsf,280.85,282.12,280.99,280.94,282.46,283.67,285.07
2020090703,tarib,lwo,0.00,271.98,271.73,270.87,272.12,277.61,283.34
2020090703,tarib,psf,995.29,996.31,996.07,996.82,996.88,997.08,996.98
2020090703,tarib,rh,37.42,45.23,43.42,42.47,39.09,34.16,32.39
2020090703,tarib,slp,1006.89,1007.87,1007.49,1008.27,1008.39,1008.50,1008.36
2020090703,tarib,swi,9999.9,0.00,0.00,0.00,178.40,401.16,604.93
2020090703,tarib,tsf,295.93,294.28,293.71,294.00,297.01,300.57,303.04
2020090703,tarib,vpd,1.75,1.39,1.39,1.43,1.82,2.43,2.88
2020090703,xshb,dsf,279.97,280.63,279.75,279.79,280.42,282.32,282.47
2020090703,xshb,lwo,0.00,268.91,269.20,268.40,269.07,275.70,281.40
2020090703,xshb,psf,951.04,951.77,951.78,952.49,952.48,952.72,952.72
2020090703,xshb,rh,38.70,47.99,46.22,47.10,39.94,37.18,33.22
2020090703,xshb,slp,1007.43,1007.85,1007.77,1008.55,1008.56,1008.61,1008.33
2020090703,xshb,swi,9999.9,0.00,0.00,0.00,183.62,409.12,613.91
2020090703,xshb,tsf,294.41,291.72,291.36,291.11,294.41,297.67,299.70
2020090703,xshb,vpd,1.57,1.13,1.14,1.10,1.54,1.96,2.35
2020090704,shgb,dsf,283.68,283.19,282.60,283.35,283.89,286.13,286.33
2020090704,shgb,lwo,0.00,270.63,270.07,270.48,274.68,278.85,282.57
2020090704,shgb,psf,1007.29,1007.93,1007.82,1008.68,1008.56,1008.45,1008.06
2020090704,shgb,rh,44.31,47.79,46.74,41.72,34.05,32.76,29.48
2020090704,shgb,slp,1007.55,1008.11,1008.01,1008.92,1008.74,1008.64,1008.25
2020090704,shgb,swi,9999.9,0.00,0.00,174.33,394.98,597.30,758.69
2020090704,shgb,tsf,296.31,294.56,294.28,296.93,300.88,304.05,306.17
2020090704,shgb,vpd,1.60,1.35,1.35,1.74,2.48,3.04,3.59
2020090704,tarib,dsf,281.13,282.38,281.39,282.18,283.59,285.07,285.64
2020090704,tarib,lwo,0.00,272.12,271.62,272.60,276.77,282.45,286.26
2020090704,tarib,psf,996.08,996.76,996.57,997.42,997.35,997.28,996.88
2020090704,tarib,rh,38.60,46.27,44.49,37.38,33.82,32.49,30.10
2020090704,tarib,slp,1007.70,1008.33,1008.01,1008.91,1008.75,1008.66,1008.19
2020090704,tarib,swi,9999.9,0.00,0.00,178.56,401.14,604.93,767.65
2020090704,tarib,tsf,295.74,294.20,293.75,297.42,300.65,302.99,304.94
2020090704,tarib,vpd,1.70,1.36,1.36,1.92,2.46,2.87,3.32
2020090704,xshb,dsf,280.13,280.76,279.87,280.64,282.61,282.60,283.69
2020090704,xshb,lwo,0.00,270.47,269.39,270.04,274.95,281.19,284.67
2020090704,xshb,psf,951.56,952.18,952.22,953.04,952.96,953.01,952.79
2020090704,xshb,rh,39.13,47.67,46.09,39.84,37.62,33.41,33.22
2020090704,xshb,slp,1007.99,1008.32,1008.23,1009.13,1008.85,1008.63,1008.23
2020090704,xshb,swi,9999.9,0.00,0.00,184.05,408.97,614.56,777.63
